opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00000192,,ACC017102,Opportunity 192,Interessent,30647.06,44.4,2023-11-13,2023-07-09,Messe,Bestandskunde - Zusatzprodukt,15434
OPP00000193,,ACC012659,Opportunity 193,Interessent,16838.47,33.9,2022-12-19,2022-10-01,Social Media,Bestandskunde - Upgrade,
OPP00000194,194,ACC002332,Opportunity 194,Closed Won,1420.27,100.0,2024-10-16,2024-06-09,Telefonakquise,Neukunde,
OPP00000195,,ACC010414,Opportunity 195,Verhandlung,44654.9,69.1,2024-04-20,2023-12-03,Empfehlung,Neukunde,4700
OPP00000196,,ACC016749,Opportunity 196,Closed Lost,45960.1,0.0,2022-08-10,2022-05-18,Webseite,Bestandskunde - Upgrade,80
OPP00000197,,ACC018892,Opportunity 197,Qualifizierung,4530.19,62.9,2023-07-01,2023-04-05,Telefonakquise,Bestandskunde - Upgrade,
OPP00000198,,ACC019353,Opportunity 198,Interessent,9975.9,22.9,2023-07-15,2023-02-05,Empfehlung,Neukunde,4584
OPP00000199,199,ACC011347,Opportunity 199,Closed Won,26865.91,100.0,2022-10-24,2022-08-12,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00000200,,ACC000744,Opportunity 200,Angebot,13672.57,23.3,2023-08-27,2023-05-10,Social Media,Bestandskunde - Upgrade,
OPP00000201,,ACC010795,Opportunity 201,Verhandlung,1759.47,26.5,2025-07-11,2025-01-30,Partner,Neukunde,6805
OPP00000202,,ACC008615,Opportunity 202,Angebot,6876.26,38.1,2023-06-08,2023-02-19,Telefonakquise,Bestandskunde - Upgrade,8188
OPP00000203,,ACC010860,Opportunity 203,Qualifizierung,35572.17,52.6,2022-11-06,2022-08-18,Telefonakquise,Bestandskunde - Zusatzprodukt,6035
OPP00000204,,ACC019291,Opportunity 204,Verhandlung,33789.25,33.1,2025-08-01,2025-02-14,Partner,Neukunde,14518
OPP00000205,,ACC012790,Opportunity 205,Angebot,25011.1,25.9,2023-09-14,2023-04-19,Telefonakquise,Bestandskunde - Upgrade,12037
OPP00000206,,ACC002599,Opportunity 206,Closed Lost,24193.77,0.0,2023-11-21,2023-09-14,Webseite,Neukunde,13862
OPP00000207,,ACC015387,Opportunity 207,Qualifizierung,45194.07,38.4,2023-09-21,2023-08-04,Social Media,Bestandskunde - Upgrade,2276
OPP00000208,,ACC000667,Opportunity 208,Angebot,12721.94,26.7,2025-01-01,2024-09-19,Empfehlung,Neukunde,74
OPP00000209,,ACC014006,Opportunity 209,Verhandlung,46263.08,55.8,2023-02-10,2022-09-11,Partner,Bestandskunde - Zusatzprodukt,
OPP00000210,,ACC009515,Opportunity 210,Interessent,33668.66,65.0,2023-02-02,2022-11-21,Telefonakquise,Bestandskunde - Upgrade,
OPP00000211,,ACC010713,Opportunity 211,Interessent,31703.44,65.5,2024-04-05,2023-10-31,Partner,Neukunde,15423
OPP00000212,,ACC016987,Opportunity 212,Verhandlung,28318.95,42.6,2021-04-20,2021-01-17,Partner,Bestandskunde - Upgrade,10343
OPP00000213,,ACC010989,Opportunity 213,Closed Lost,1890.36,0.0,2021-04-21,2021-02-26,Messe,Bestandskunde - Zusatzprodukt,8723
OPP00000214,214,ACC008486,Opportunity 214,Closed Won,19308.67,100.0,2024-05-22,2023-12-04,Telefonakquise,Neukunde,
OPP00000215,,ACC000188,Opportunity 215,Qualifizierung,31493.16,18.2,2022-05-05,2022-01-12,Webseite,Neukunde,9515
OPP00000216,,ACC003953,Opportunity 216,Closed Lost,30367.7,0.0,2024-11-07,2024-08-14,Partner,Bestandskunde - Upgrade,
OPP00000217,,ACC002452,Opportunity 217,Verhandlung,13936.06,66.6,2024-02-14,2023-09-24,Webseite,Neukunde,
OPP00000218,,ACC007064,Opportunity 218,Closed Lost,35483.32,0.0,2023-11-21,2023-07-31,Messe,Bestandskunde - Upgrade,
OPP00000219,219,ACC013198,Opportunity 219,Closed Won,25674.76,100.0,2023-04-26,2022-11-11,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000220,,ACC017712,Opportunity 220,Interessent,12506.79,17.1,2025-03-17,2024-12-03,Webseite,Bestandskunde - Upgrade,
OPP00000221,221,ACC009492,Opportunity 221,Closed Won,21885.39,100.0,2022-07-19,2022-01-25,Webseite,Bestandskunde - Upgrade,8835
OPP00000222,,ACC001959,Opportunity 222,Verhandlung,23345.03,79.9,2024-05-25,2023-12-31,Social Media,Neukunde,
OPP00000223,223,ACC000561,Opportunity 223,Closed Won,31845.13,100.0,2024-01-02,2023-09-27,Webseite,Bestandskunde - Upgrade,13304
OPP00000224,,ACC001471,Opportunity 224,Angebot,43951.84,62.1,2021-10-16,2021-09-14,Partner,Neukunde,5476
OPP00000225,,ACC008888,Opportunity 225,Closed Lost,14414.21,0.0,2023-10-23,2023-06-05,Empfehlung,Bestandskunde - Upgrade,
OPP00000226,,ACC013702,Opportunity 226,Angebot,9555.62,15.0,2024-04-16,2024-02-18,Webseite,Bestandskunde - Zusatzprodukt,2630
OPP00000227,,ACC006734,Opportunity 227,Angebot,43386.37,43.1,2025-04-08,2024-12-03,Empfehlung,Bestandskunde - Upgrade,9476
OPP00000228,,ACC003192,Opportunity 228,Qualifizierung,49619.14,33.8,2024-08-31,2024-03-16,Messe,Bestandskunde - Upgrade,
OPP00000229,,ACC018308,Opportunity 229,Closed Lost,33332.23,0.0,2023-02-15,2022-09-04,Empfehlung,Bestandskunde - Zusatzprodukt,7629
OPP00000230,,ACC005052,Opportunity 230,Verhandlung,10399.23,75.5,2024-12-31,2024-08-05,Social Media,Neukunde,2325
OPP00000231,,ACC004953,Opportunity 231,Closed Lost,17701.22,0.0,2023-05-27,2022-12-25,Partner,Neukunde,12717
OPP00000232,232,ACC005839,Opportunity 232,Closed Won,12982.6,100.0,2025-09-09,2025-05-14,Partner,Bestandskunde - Upgrade,7675
OPP00000233,,ACC008229,Opportunity 233,Closed Lost,4579.51,0.0,2021-10-15,2021-04-25,Webseite,Bestandskunde - Upgrade,13208
OPP00000234,234,ACC014786,Opportunity 234,Closed Won,24423.89,100.0,2024-06-28,2024-05-29,Empfehlung,Neukunde,15686
OPP00000235,235,ACC007485,Opportunity 235,Closed Won,2265.42,100.0,2025-07-18,2025-06-07,Partner,Bestandskunde - Upgrade,6280
OPP00000236,236,ACC004913,Opportunity 236,Closed Won,43668.08,100.0,2024-11-18,2024-07-05,Telefonakquise,Neukunde,14056
OPP00000237,,ACC008161,Opportunity 237,Qualifizierung,19203.2,38.1,2024-03-25,2023-11-05,Empfehlung,Bestandskunde - Upgrade,10290
OPP00000238,,ACC018811,Opportunity 238,Angebot,34326.77,23.9,2023-09-24,2023-05-27,Messe,Neukunde,
OPP00000239,,ACC006407,Opportunity 239,Angebot,17319.63,77.1,2024-05-16,2023-12-26,Webseite,Bestandskunde - Upgrade,
OPP00000240,,ACC005794,Opportunity 240,Interessent,37689.01,20.7,2021-05-06,2021-01-22,Telefonakquise,Bestandskunde - Upgrade,
OPP00000241,,ACC015904,Opportunity 241,Closed Lost,33767.74,0.0,2022-01-11,2021-11-13,Telefonakquise,Bestandskunde - Upgrade,7286
OPP00000242,,ACC003019,Opportunity 242,Closed Lost,19399.63,0.0,2022-11-19,2022-07-02,Webseite,Neukunde,
OPP00000243,,ACC014411,Opportunity 243,Verhandlung,35606.73,59.7,2022-06-07,2022-04-13,Telefonakquise,Bestandskunde - Zusatzprodukt,6440
OPP00000244,,ACC011992,Opportunity 244,Interessent,12819.18,50.4,2025-02-23,2025-01-19,Empfehlung,Bestandskunde - Zusatzprodukt,11381
OPP00000245,,ACC011107,Opportunity 245,Closed Lost,4566.06,0.0,2023-06-18,2023-02-28,Messe,Bestandskunde - Upgrade,11487
OPP00000246,,ACC009013,Opportunity 246,Interessent,14597.31,21.2,2023-09-06,2023-03-21,Telefonakquise,Neukunde,8273
OPP00000247,247,ACC014437,Opportunity 247,Closed Won,1358.19,100.0,2021-09-28,2021-04-05,Webseite,Bestandskunde - Upgrade,11243
OPP00000248,,ACC014397,Opportunity 248,Closed Lost,14776.91,0.0,2023-07-13,2023-02-25,Webseite,Bestandskunde - Upgrade,12423
OPP00000249,,ACC007170,Opportunity 249,Qualifizierung,28314.43,20.0,2022-02-09,2021-11-11,Empfehlung,Neukunde,2045
OPP00000250,,ACC003109,Opportunity 250,Angebot,21084.79,45.3,2023-07-03,2023-02-28,Webseite,Bestandskunde - Zusatzprodukt,13286
OPP00000251,,ACC014699,Opportunity 251,Closed Lost,18141.44,0.0,2024-08-17,2024-07-15,Messe,Neukunde,
OPP00000252,,ACC012022,Opportunity 252,Verhandlung,1966.2,11.4,2025-09-10,2025-05-29,Empfehlung,Bestandskunde - Upgrade,
OPP00000253,,ACC018939,Opportunity 253,Angebot,819.63,46.3,2022-08-27,2022-03-01,Messe,Bestandskunde - Upgrade,6035
OPP00000254,,ACC007091,Opportunity 254,Closed Lost,8930.82,0.0,2023-05-01,2022-11-12,Empfehlung,Bestandskunde - Zusatzprodukt,6046
OPP00000255,,ACC001595,Opportunity 255,Qualifizierung,41820.94,68.5,2025-03-25,2025-02-14,Webseite,Bestandskunde - Upgrade,441
OPP00000256,,ACC002996,Opportunity 256,Angebot,42108.8,66.6,2021-09-11,2021-08-03,Partner,Neukunde,
OPP00000257,,ACC008872,Opportunity 257,Closed Lost,3910.98,0.0,2022-03-20,2021-11-04,Webseite,Neukunde,
OPP00000258,,ACC015364,Opportunity 258,Interessent,46159.96,44.3,2024-03-28,2023-10-10,Messe,Bestandskunde - Zusatzprodukt,5793
OPP00000259,259,ACC013268,Opportunity 259,Closed Won,7500.93,100.0,2023-04-16,2022-12-01,Messe,Bestandskunde - Upgrade,2225
OPP00000260,,ACC004318,Opportunity 260,Closed Lost,15790.87,0.0,2023-08-25,2023-04-30,Telefonakquise,Neukunde,1528
OPP00000261,,ACC002190,Opportunity 261,Qualifizierung,40739.96,45.1,2021-10-02,2021-08-01,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00000262,,ACC000675,Opportunity 262,Verhandlung,17285.15,50.7,2022-03-12,2021-09-14,Messe,Bestandskunde - Zusatzprodukt,
OPP00000263,,ACC000669,Opportunity 263,Qualifizierung,14297.04,67.0,2024-07-29,2024-06-10,Messe,Neukunde,8357
OPP00000264,,ACC009672,Opportunity 264,Verhandlung,36186.49,56.3,2022-09-16,2022-04-04,Messe,Neukunde,8412
OPP00000265,,ACC013437,Opportunity 265,Closed Lost,1913.36,0.0,2021-11-15,2021-08-18,Empfehlung,Bestandskunde - Upgrade,6570
OPP00000266,266,ACC002549,Opportunity 266,Closed Won,25673.35,100.0,2023-03-08,2022-11-12,Empfehlung,Bestandskunde - Upgrade,4147
OPP00000267,,ACC005359,Opportunity 267,Qualifizierung,26739.42,47.0,2023-01-10,2022-07-22,Telefonakquise,Bestandskunde - Zusatzprodukt,9215
OPP00000268,268,ACC011020,Opportunity 268,Closed Won,19731.42,100.0,2024-02-11,2023-09-17,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00000269,269,ACC012923,Opportunity 269,Closed Won,42354.0,100.0,2023-06-30,2023-03-09,Empfehlung,Bestandskunde - Upgrade,
OPP00000270,,ACC003916,Opportunity 270,Verhandlung,2241.05,65.8,2023-08-30,2023-07-16,Partner,Bestandskunde - Upgrade,11038
OPP00000271,,ACC007193,Opportunity 271,Verhandlung,1881.84,24.1,2023-06-13,2023-01-05,Messe,Neukunde,
OPP00000272,272,ACC017750,Opportunity 272,Closed Won,10109.93,100.0,2024-05-17,2024-01-10,Webseite,Bestandskunde - Zusatzprodukt,5875
OPP00000273,273,ACC009081,Opportunity 273,Closed Won,34789.44,100.0,2023-10-20,2023-09-08,Partner,Neukunde,15393
OPP00000274,,ACC004493,Opportunity 274,Qualifizierung,21012.99,15.4,2022-04-06,2022-01-10,Social Media,Bestandskunde - Zusatzprodukt,
OPP00000275,,ACC009789,Opportunity 275,Angebot,3352.73,45.3,2022-12-12,2022-09-29,Partner,Bestandskunde - Upgrade,12723
OPP00000276,,ACC011020,Opportunity 276,Closed Lost,14826.45,0.0,2023-12-23,2023-07-16,Empfehlung,Bestandskunde - Zusatzprodukt,2765
OPP00000277,,ACC018108,Opportunity 277,Verhandlung,2461.86,22.6,2025-08-28,2025-06-25,Social Media,Bestandskunde - Zusatzprodukt,
OPP00000278,,ACC008870,Opportunity 278,Interessent,9412.07,72.4,2025-06-18,2025-01-23,Messe,Bestandskunde - Upgrade,14139
OPP00000279,,ACC014091,Opportunity 279,Qualifizierung,19856.42,44.8,2021-11-06,2021-05-22,Empfehlung,Neukunde,15299
OPP00000280,,ACC014038,Opportunity 280,Interessent,7998.74,27.2,2021-11-08,2021-10-08,Empfehlung,Neukunde,6098
OPP00000281,,ACC007273,Opportunity 281,Verhandlung,12893.27,76.4,2021-12-17,2021-10-08,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00000282,,ACC000914,Opportunity 282,Angebot,40789.28,12.6,2024-07-26,2024-05-25,Telefonakquise,Bestandskunde - Zusatzprodukt,13529
OPP00000283,,ACC011317,Opportunity 283,Closed Lost,40826.58,0.0,2023-05-20,2023-04-17,Webseite,Neukunde,
OPP00000284,,ACC004050,Opportunity 284,Interessent,38387.88,13.5,2024-11-12,2024-07-23,Messe,Bestandskunde - Upgrade,10002
OPP00000285,,ACC008716,Opportunity 285,Verhandlung,27966.26,74.1,2023-07-16,2023-05-17,Telefonakquise,Bestandskunde - Zusatzprodukt,13386
OPP00000286,,ACC004666,Opportunity 286,Interessent,10987.37,27.0,2023-10-22,2023-06-07,Partner,Neukunde,9377
OPP00000287,,ACC018685,Opportunity 287,Interessent,5131.32,63.8,2022-10-27,2022-06-20,Social Media,Bestandskunde - Upgrade,
OPP00000288,,ACC006858,Opportunity 288,Qualifizierung,24308.26,79.0,2024-05-12,2023-12-27,Partner,Bestandskunde - Upgrade,10614
OPP00000289,,ACC000621,Opportunity 289,Angebot,37743.57,27.4,2025-06-04,2024-12-24,Partner,Bestandskunde - Zusatzprodukt,11811
OPP00000290,290,ACC004377,Opportunity 290,Closed Won,41269.28,100.0,2024-04-23,2024-01-11,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000291,291,ACC006087,Opportunity 291,Closed Won,25559.26,100.0,2023-12-30,2023-08-29,Social Media,Bestandskunde - Zusatzprodukt,9157
OPP00000292,292,ACC004957,Opportunity 292,Closed Won,5679.54,100.0,2021-07-14,2021-03-21,Webseite,Neukunde,145
OPP00000293,,ACC005805,Opportunity 293,Angebot,10045.2,50.1,2025-03-09,2025-01-10,Webseite,Neukunde,
OPP00000294,,ACC003606,Opportunity 294,Angebot,37874.38,54.1,2022-05-07,2021-11-21,Telefonakquise,Bestandskunde - Upgrade,1786
OPP00000295,,ACC001461,Opportunity 295,Angebot,30920.36,68.1,2024-03-29,2023-10-15,Webseite,Bestandskunde - Zusatzprodukt,10995
OPP00000296,296,ACC005575,Opportunity 296,Closed Won,1535.99,100.0,2023-02-12,2022-12-20,Empfehlung,Bestandskunde - Upgrade,6203
OPP00000297,,ACC000348,Opportunity 297,Qualifizierung,5506.98,20.9,2022-01-23,2021-10-10,Partner,Neukunde,
OPP00000298,,ACC012752,Opportunity 298,Verhandlung,39482.53,70.9,2025-03-27,2024-11-14,Messe,Neukunde,14837
OPP00000299,,ACC000915,Opportunity 299,Angebot,8867.04,27.3,2022-10-10,2022-08-09,Telefonakquise,Bestandskunde - Zusatzprodukt,8462
OPP00000300,,ACC000712,Opportunity 300,Closed Lost,16608.4,0.0,2021-10-20,2021-06-09,Partner,Neukunde,15538
OPP00000301,,ACC015413,Opportunity 301,Angebot,25610.19,73.5,2025-04-07,2024-12-19,Empfehlung,Neukunde,
OPP00000302,,ACC002860,Opportunity 302,Angebot,20163.49,35.1,2025-01-21,2024-09-21,Partner,Neukunde,14203
OPP00000303,,ACC003739,Opportunity 303,Verhandlung,29276.96,26.4,2025-07-11,2025-04-15,Partner,Bestandskunde - Zusatzprodukt,4389
OPP00000304,,ACC017494,Opportunity 304,Qualifizierung,24832.74,23.6,2022-03-30,2021-11-03,Telefonakquise,Bestandskunde - Zusatzprodukt,4053
OPP00000305,,ACC008894,Opportunity 305,Closed Lost,21450.16,0.0,2021-05-24,2021-03-26,Partner,Bestandskunde - Upgrade,11953
OPP00000306,306,ACC005599,Opportunity 306,Closed Won,34845.53,100.0,2022-02-11,2021-12-15,Messe,Neukunde,1374
OPP00000307,,ACC011682,Opportunity 307,Closed Lost,6767.21,0.0,2025-01-30,2024-11-03,Social Media,Bestandskunde - Upgrade,10833
OPP00000308,,ACC017505,Opportunity 308,Closed Lost,40981.25,0.0,2021-10-14,2021-07-13,Messe,Bestandskunde - Upgrade,4616
OPP00000309,,ACC011061,Opportunity 309,Closed Lost,2240.83,0.0,2024-01-23,2023-08-04,Empfehlung,Neukunde,1432
OPP00000310,,ACC011528,Opportunity 310,Closed Lost,49905.06,0.0,2025-07-24,2025-06-13,Social Media,Neukunde,
OPP00000311,,ACC006866,Opportunity 311,Interessent,6170.77,17.9,2023-01-29,2022-10-27,Messe,Bestandskunde - Zusatzprodukt,15490
OPP00000312,312,ACC014419,Opportunity 312,Closed Won,26863.78,100.0,2023-05-08,2023-03-02,Social Media,Bestandskunde - Zusatzprodukt,1285
OPP00000313,,ACC005012,Opportunity 313,Verhandlung,14753.73,51.2,2024-11-05,2024-10-04,Social Media,Bestandskunde - Zusatzprodukt,5129
OPP00000314,,ACC011637,Opportunity 314,Verhandlung,32258.77,31.9,2023-06-02,2023-02-26,Social Media,Bestandskunde - Zusatzprodukt,15189
OPP00000315,,ACC006950,Opportunity 315,Angebot,9126.74,50.8,2021-11-10,2021-08-09,Empfehlung,Neukunde,
OPP00000316,,ACC009333,Opportunity 316,Verhandlung,26917.84,60.6,2024-06-03,2024-03-24,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00000317,,ACC004011,Opportunity 317,Angebot,46100.97,32.1,2023-04-24,2022-12-03,Webseite,Bestandskunde - Upgrade,13072
OPP00000318,,ACC015436,Opportunity 318,Angebot,27260.89,54.7,2021-07-09,2021-01-27,Empfehlung,Bestandskunde - Zusatzprodukt,10502
OPP00000319,,ACC007360,Opportunity 319,Closed Lost,32689.51,0.0,2025-05-17,2024-12-24,Telefonakquise,Bestandskunde - Zusatzprodukt,14391
OPP00000320,,ACC014524,Opportunity 320,Angebot,39961.04,12.7,2021-06-08,2021-04-19,Telefonakquise,Bestandskunde - Upgrade,
OPP00000321,,ACC016629,Opportunity 321,Verhandlung,29415.7,74.4,2024-03-08,2023-09-20,Messe,Bestandskunde - Upgrade,11768
OPP00000322,,ACC015894,Opportunity 322,Angebot,42769.96,77.0,2023-03-14,2022-11-10,Partner,Bestandskunde - Upgrade,5472
OPP00000323,323,ACC000445,Opportunity 323,Closed Won,18013.5,100.0,2022-04-14,2022-03-15,Messe,Bestandskunde - Zusatzprodukt,4418
OPP00000324,324,ACC004034,Opportunity 324,Closed Won,36951.0,100.0,2024-11-16,2024-08-22,Social Media,Bestandskunde - Upgrade,
OPP00000325,,ACC008761,Opportunity 325,Verhandlung,18975.91,53.1,2024-07-08,2024-03-16,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00000326,,ACC004063,Opportunity 326,Angebot,44784.03,12.3,2023-05-27,2023-01-07,Webseite,Bestandskunde - Zusatzprodukt,14454
OPP00000327,,ACC003856,Opportunity 327,Interessent,2272.98,59.0,2023-05-25,2022-12-30,Messe,Bestandskunde - Upgrade,
OPP00000328,328,ACC010992,Opportunity 328,Closed Won,45568.27,100.0,2023-05-23,2022-12-11,Partner,Neukunde,
OPP00000329,,ACC018086,Opportunity 329,Closed Lost,18329.76,0.0,2023-12-26,2023-09-03,Telefonakquise,Bestandskunde - Zusatzprodukt,9150
OPP00000330,330,ACC005906,Opportunity 330,Closed Won,22327.57,100.0,2024-12-27,2024-11-18,Telefonakquise,Neukunde,3385
OPP00000331,,ACC015482,Opportunity 331,Qualifizierung,29488.18,44.7,2025-01-30,2024-12-22,Social Media,Neukunde,12736
OPP00000332,332,ACC016387,Opportunity 332,Closed Won,46460.87,100.0,2022-04-07,2022-03-03,Messe,Bestandskunde - Upgrade,1005
OPP00000333,,ACC011669,Opportunity 333,Closed Lost,16698.73,0.0,2025-08-18,2025-03-30,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000334,,ACC015462,Opportunity 334,Qualifizierung,12413.97,20.1,2023-11-11,2023-06-21,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000335,,ACC019509,Opportunity 335,Verhandlung,33316.73,61.0,2023-01-02,2022-08-05,Webseite,Neukunde,6158
OPP00000336,336,ACC013849,Opportunity 336,Closed Won,32995.62,100.0,2021-07-12,2021-04-21,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00000337,,ACC002601,Opportunity 337,Verhandlung,36750.39,77.9,2025-06-08,2025-03-11,Messe,Bestandskunde - Zusatzprodukt,12829
OPP00000338,,ACC013794,Opportunity 338,Closed Lost,23694.83,0.0,2023-10-06,2023-05-01,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00000339,,ACC007743,Opportunity 339,Closed Lost,41188.15,0.0,2023-11-03,2023-08-03,Messe,Bestandskunde - Upgrade,4689
OPP00000340,,ACC008648,Opportunity 340,Interessent,5639.59,16.0,2022-09-15,2022-03-31,Empfehlung,Neukunde,2120
OPP00000341,,ACC009604,Opportunity 341,Verhandlung,7455.82,30.7,2023-04-04,2022-11-21,Partner,Neukunde,
OPP00000342,,ACC011426,Opportunity 342,Closed Lost,27425.47,0.0,2022-10-07,2022-08-12,Social Media,Bestandskunde - Zusatzprodukt,12728
OPP00000343,,ACC004849,Opportunity 343,Angebot,47183.45,72.0,2022-04-14,2021-11-15,Webseite,Neukunde,8252
OPP00000344,,ACC006857,Opportunity 344,Qualifizierung,38662.64,40.3,2023-10-22,2023-05-13,Webseite,Bestandskunde - Zusatzprodukt,
OPP00000345,,ACC016538,Opportunity 345,Angebot,30811.06,39.2,2024-07-09,2024-04-10,Partner,Bestandskunde - Upgrade,
OPP00000346,,ACC004366,Opportunity 346,Angebot,12745.4,78.9,2023-01-19,2022-11-04,Telefonakquise,Neukunde,14742
OPP00000347,,ACC004796,Opportunity 347,Interessent,26735.93,72.8,2023-08-19,2023-05-04,Webseite,Bestandskunde - Upgrade,9702
OPP00000348,,ACC013441,Opportunity 348,Qualifizierung,15374.35,72.6,2024-11-05,2024-07-06,Partner,Bestandskunde - Zusatzprodukt,2363
OPP00000349,,ACC015038,Opportunity 349,Angebot,19634.3,45.1,2024-07-23,2024-03-20,Messe,Bestandskunde - Zusatzprodukt,6292
OPP00000350,,ACC001756,Opportunity 350,Interessent,5810.75,51.5,2024-09-01,2024-08-01,Social Media,Neukunde,11446
OPP00000351,,ACC002030,Opportunity 351,Verhandlung,22795.12,31.3,2024-08-30,2024-05-27,Messe,Bestandskunde - Zusatzprodukt,
OPP00000352,,ACC011047,Opportunity 352,Qualifizierung,44115.83,30.9,2024-09-05,2024-04-21,Social Media,Bestandskunde - Upgrade,13634
OPP00000353,353,ACC005581,Opportunity 353,Closed Won,21004.1,100.0,2022-05-30,2022-02-04,Empfehlung,Neukunde,13889
OPP00000354,,ACC007598,Opportunity 354,Interessent,22640.88,57.0,2021-08-29,2021-07-07,Messe,Bestandskunde - Zusatzprodukt,
OPP00000355,,ACC010175,Opportunity 355,Angebot,5505.87,62.9,2024-08-24,2024-02-26,Empfehlung,Bestandskunde - Upgrade,9230
OPP00000356,356,ACC003595,Opportunity 356,Closed Won,25119.44,100.0,2021-07-07,2021-02-13,Messe,Neukunde,406
OPP00000357,357,ACC005290,Opportunity 357,Closed Won,21009.49,100.0,2025-10-17,2025-05-20,Messe,Bestandskunde - Upgrade,411
OPP00000358,,ACC000348,Opportunity 358,Closed Lost,3862.21,0.0,2025-01-29,2024-09-24,Partner,Bestandskunde - Upgrade,
OPP00000359,359,ACC006001,Opportunity 359,Closed Won,17945.52,100.0,2024-07-12,2024-04-30,Telefonakquise,Neukunde,5180
OPP00000360,,ACC011856,Opportunity 360,Closed Lost,19497.42,0.0,2022-04-28,2021-12-31,Webseite,Bestandskunde - Upgrade,8042
OPP00000361,,ACC013207,Opportunity 361,Interessent,16453.49,38.3,2023-06-11,2023-05-03,Partner,Bestandskunde - Zusatzprodukt,
OPP00000362,,ACC011884,Opportunity 362,Closed Lost,5332.23,0.0,2023-01-20,2022-08-01,Telefonakquise,Bestandskunde - Upgrade,
OPP00000363,363,ACC004778,Opportunity 363,Closed Won,38077.78,100.0,2025-06-19,2025-05-06,Empfehlung,Bestandskunde - Zusatzprodukt,8292
OPP00000364,,ACC001785,Opportunity 364,Verhandlung,4321.42,14.2,2023-05-31,2023-04-13,Partner,Neukunde,4577
OPP00000365,365,ACC007307,Opportunity 365,Closed Won,3634.16,100.0,2024-03-29,2023-11-13,Messe,Bestandskunde - Upgrade,11736
OPP00000366,,ACC016176,Opportunity 366,Angebot,2816.66,72.8,2023-01-16,2022-11-15,Webseite,Bestandskunde - Upgrade,10194
OPP00000367,,ACC012535,Opportunity 367,Interessent,25219.68,52.0,2022-01-13,2021-08-06,Telefonakquise,Neukunde,
OPP00000368,368,ACC006191,Opportunity 368,Closed Won,43986.49,100.0,2021-02-26,2021-01-01,Webseite,Bestandskunde - Zusatzprodukt,5809
